1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
LoanNumber,BidsPortfolioManager,BidsApi,BidsManual,NewCreditCustomer,LoanDate,MaturityDate_Last,ApplicationSignedHour,ApplicationSignedWeekday,VerificationType,LanguageCode,Age,Gender,Country,AppliedAmount,Amount,Interest,LoanDuration,MonthlyPayment,UseOfLoan,Education,MaritalStatus,NrOfDependants,EmploymentStatus,EmploymentDurationCurrentEmployer,WorkExperience,OccupationArea,HomeOwnershipType,IncomeFromPrincipalEmployer,IncomeFromPension,IncomeFromFamilyAllowance,IncomeFromSocialWelfare,IncomeFromLeavePay,IncomeFromChildSupport,IncomeOther,IncomeTotal,ExistingLiabilities,LiabilitiesTotal,RefinanceLiabilities,DebtToIncome,FreeCash,MonthlyPaymentDay,NoOfPreviousLoansBeforeLoan,AmountOfPreviousLoansBeforeLoan,PreviousRepaymentsBeforeLoan,PreviousEarlyRepaymentsBefoleLoan,PreviousEarlyRepaymentsCountBeforeLoan,CreditScoreEsMicroL,CreditScoreEsEquifaxRisk,CreditScoreFiAsiakasTietoRiskGrade,CreditScoreEeMini,ProbabilityOfDefault,DefaultDate
466905,1570,40,515,TRUE,2016/2/16,2021/3/10,16,3,3,1,31,1,EE,2125,2125,25.37,60,56.33,7,4,1,1,3,MoreThan5Years,2To5Years,1,3,2300,0,84,0,0,0,0,2384,1,715,0,2.36,1612.67,10,0,0,0,0,0,,,,1000,0.164935309,
468004,740,0,0,TRUE,2016/2/16,2021/9/27,14,3,4,1,24,1,EE,740,740,21.65,60,21.9,0,4,2,1,3,UpTo3Years,2To5Years,7,7,505,0,50,0,0,0,0,555,6,557,1,50.25,26.1,8,0,0,0,0,0,,,,1000,0.129502893,
465474,2595,520,7515,FALSE,2016/2/16,2021/4/12,11,3,4,3,34,1,EE,10630,10630,16.73,60,285.68,2,5,4,1,3,MoreThan5Years,15To25Years,17,1,825,0,50,0,0,200,0,1075,2,547,0,47.51,242.32,10,1,8500,10090.8,0,0,,,,1000,8.07E-02,
466617,160,0,370,TRUE,2016/2/17,2020/3/2,21,4,1,6,22,0,ES,530,530,78.65,48,34.65,7,1,2,1,3,UpTo5Years,2To5Years,19,2,900,0,0,0,0,0,0,900,1,350,0,3.85,515.35,1,0,0,0,0,0,M6,C,,,0.819373426,2016/6/20
464884,30,0,1030,TRUE,2016/2/17,2016/8/26,17,4,4,6,33,1,ES,1060,1060,55.99,6,208.92,7,4,1,0,3,UpTo1Year,10To15Years,1,3,870,0,0,0,0,0,0,870,1,350,0,24.01,311.08,26,0,0,0,0,0,M2,C,,,0.692640367,
466849,180,0,350,TRUE,2016/2/17,2017/3/7,17,4,3,6,43,0,ES,530,530,56.32,12,59.91,7,5,1,2,3,UpTo2Years,5To10Years,10,3,1065,0,0,0,0,0,0,1065,1,350,0,5.63,655.09,7,0,0,0,0,0,M3,B,,,0.640849518,
467506,530,0,0,TRUE,2016/2/17,2021/3/12,14,4,1,1,23,0,EE,530,530,41.48,60,22.22,7,4,3,0,3,UpTo3Years,2To5Years,6,2,950,0,0,0,0,0,100,1050,1,315,0,2.12,712.78,12,0,0,0,0,0,,,,900,0.371414193,
467484,1985,50,1155,TRUE,2016/2/17,2021/3/15,7,4,3,4,42,0,FI,3190,3190,35.43,60,121.01,0,3,2,0,3,MoreThan5Years,15To25Years,7,8,2400,0,0,0,0,0,0,2400,6,2050,0,22.96,228.99,15,0,0,0,0,0,,,RL1,,0.289998209,
465620,2940,50,1430,TRUE,2016/2/17,2021/3/16,14,4,3,4,55,1,FI,4785,4420,35.38,60,181.36,7,4,4,0,3,MoreThan5Years,MoreThan25Years,17,5,1479,0,0,0,0,0,0,1479,1,500,0,12.26,797.64,1,0,0,0,0,0,,,RL1,,0.289327103,
467667,1060,0,0,TRUE,2016/2/17,2017/3/15,11,4,1,1,38,0,EE,1060,1060,31.86,12,106.61,5,3,2,1,3,MoreThan5Years,15To25Years,6,1,2200,0,0,0,0,0,0,2200,1,660,0,4.85,1433.39,15,0,0,0,0,0,,,,1000,0.285888114,
465952,3330,240,3375,TRUE,2016/2/17,2021/3/12,15,4,1,1,38,0,EE,10630,6945,34.53,60,397.11,2,4,1,0,3,MoreThan5Years,15To25Years,1,1,1200,0,0,0,0,0,0,1200,2,430,0,38.93,372.89,12,0,0,0,0,0,,,,1000,0.270619555,
467160,1060,0,0,FALSE,2016/2/17,2021/3/10,8,4,4,4,68,1,FI,1060,1060,31.28,60,36.67,2,3,1,0,6,MoreThan5Years,MoreThan25Years,14,1,0,1238,0,0,0,0,0,1238,10,1013.07,0,44.41,188.26,10,2,3500,1825.62,0,0,,,RL1,,0.251282289,
466749,2680,225,2195,FALSE,2016/2/17,2016/2/18,20,4,1,1,25,0,EE,5100,5100,32.97,60,144.53,0,4,2,1,3,UpTo2Years,2To5Years,6,2,2300,0,95,0,0,0,234,2629,3,1024,0,14.47,1460.47,26,3,6500,9058.24,0,0,,,,800,0.250096556,
465936,9045,50,1535,TRUE,2016/2/17,2017/3/6,18,4,3,4,52,0,FI,10630,10630,28.26,60,355.68,0,4,1,1,3,MoreThan5Years,MoreThan25Years,8,8,2400,0,110,0,0,0,0,2510,5,1488,0,30.31,666.32,5,0,0,0,0,0,,,RL1,,0.204665333,
468604,530,0,0,TRUE,2016/2/17,2023/11/13,16,4,1,1,36,0,EE,530,530,27.55,60,17.51,5,4,3,0,3,UpTo2Years,15To25Years,15,2,600,0,0,0,0,0,0,600,1,250,0,2.92,332.49,10,0,0,0,0,0,,,,1000,0.184257381,
468580,945,555,95,FALSE,2016/2/17,2019/3/20,16,4,3,1,42,0,EE,1595,1595,23.81,36,59.02,1,4,2,1,3,UpTo2Years,15To25Years,1,1,550,0,0,0,0,0,0,550,3,422.43,0,42.08,68.55,15,2,5200,1146.85,0,0,,,,1000,0.1528613,
468284,530,0,0,TRUE,2016/2/17,2016/6/1,18,4,4,2,36,0,EE,530,530,17.65,3,183.03,0,5,3,0,3,UpTo1Year,10To15Years,1,1,1053,0,0,0,0,0,150,1203,1,360,0,15.21,659.97,1,0,0,0,0,0,,,,1000,0.10229107,
464320,225,0,815,TRUE,2016/2/18,2017/9/4,14,5,1,6,29,0,ES,4250,1040,66.74,18,382.67,7,4,2,0,3,UpTo3Years,2To5Years,19,1,900,0,0,0,0,0,400,1300,3,910,0,37.13,7.33,2,0,0,0,0,0,M4,C,,,0.739905773,
466971,240,0,760,TRUE,2016/2/18,2021/3/10,14,5,1,6,40,0,ES,4355,1000,66.86,60,261.84,2,2,4,2,3,UpTo3Years,15To25Years,8,1,1100,0,0,0,0,200,0,1300,3,459,0,25.45,579.16,10,0,0,0,0,0,M1,B,,,0.604766656,2016/6/27
467365,1600,0,765,TRUE,2016/2/18,2021/2/18,15,5,1,4,34,0,FI,5210,2365,42.34,60,217.32,2,4,1,2,3,UpTo4Years,15To25Years,6,8,2100,0,200,0,0,0,0,2300,2,1060,0,9.45,1022.68,18,0,0,0,0,0,,,RL2,,0.364695234,2016/6/3
468209,1995,50,1145,TRUE,2016/2/18,2021/3/1,10,5,1,4,44,0,FI,3190,3190,35.31,60,120.76,3,4,4,0,4,MoreThan5Years,15To25Years,6,8,2500,0,0,0,0,0,0,2500,7,1960,0,10.03,419.24,1,0,0,0,0,0,,,RL2,,0.277570892,
468006,4030,0,1285,TRUE,2016/2/18,2021/2/18,11,5,3,4,52,1,FI,5315,5315,33.45,60,194.91,2,3,1,0,3,UpTo5Years,MoreThan25Years,12,4,2500,0,0,0,0,0,0,2500,6,1513,0,38.32,792.09,18,0,0,0,0,0,,,RL2,,0.265604975,
468601,4755,225,1395,FALSE,2016/2/18,2023/2/10,10,5,1,1,28,1,EE,6375,6375,30.48,60,221.95,1,4,2,2,3,UpTo2Years,2To5Years,19,2,490,80,147,0,0,0,0,717,5,466.58,0,61.16,28.47,15,1,3000,1168.05,0,0,,,,1000,0.218803865,
467772,1950,170,5,TRUE,2016/2/18,2021/3/12,19,5,4,1,33,0,EE,2125,2125,28.2,60,67.68,7,2,3,1,3,UpTo1Year,10To15Years,1,3,824,0,0,0,0,0,0,824,4,385,0,24.6,371.32,12,0,0,0,0,0,,,,800,0.206451897,2016/6/28
468513,2125,0,0,TRUE,2016/2/18,2017/7/17,11,5,4,4,30,1,FI,2125,2125,25.03,60,92.08,5,5,3,0,3,UpTo3Years,2To5Years,8,3,1915,0,0,0,0,0,0,1915,3,984,0,26.22,838.92,16,0,0,0,0,0,,,RL2,,0.176583657,
468598,6215,70,1155,FALSE,2016/2/18,2021/2/23,11,5,4,4,37,0,FI,7440,7440,24.52,60,232.4,0,4,3,0,3,MoreThan5Years,15To25Years,17,4,2172,0,0,0,0,0,0,2172,19,2488.09,4,69.77,5.51,23,2,2500,986.78,0,0,,,RL2,,0.170864941,
468967,0,1060,0,FALSE,2016/2/18,2016/12/12,11,5,4,1,27,0,EE,1060,1060,21.85,6,190.4,7,3,3,1,3,UpTo2Years,5To10Years,10,3,1100,0,0,0,0,0,0,1100,5,487,0,31.58,422.6,10,1,1500,1841.3,0,0,,,,1000,0.15423453,
468803,1485,230,1045,TRUE,2016/2/18,2019/3/5,19,5,4,1,36,1,EE,2760,2760,20.1,36,108.69,5,4,1,1,3,UpTo3Years,15To25Years,7,4,865,0,50,0,0,0,0,915,2,329,0,17.89,477.31,5,0,0,0,0,0,,,,1000,0.116967447,
469149,1060,0,0,FALSE,2016/2/18,2016/6/15,12,5,3,1,46,1,EE,1060,1060,15.12,3,364.57,2,4,1,1,3,UpTo2Years,15To25Years,10,1,761,0,50,0,0,0,0,811,2,360,0,58.52,86.43,15,2,2060,2156.02,1000,1,,,,1000,7.24E-02,
468926,1115,160,0,FALSE,2016/2/18,2021/3/15,16,5,4,1,35,0,EE,1275,1275,14.92,60,33.04,5,4,3,0,3,MoreThan5Years,15To25Years,1,8,828,0,0,0,0,0,0,828,4,508.92,0,11.47,286.04,15,2,1800,1407.38,1000,1,,,,1000,5.95E-02,
466250,120,0,1220,TRUE,2016/2/19,2016/9/12,15,6,1,6,28,1,ES,1595,1340,61.42,6,318.89,7,3,3,1,4,UpTo2Years,5To10Years,11,2,1200,0,0,0,0,0,0,1200,2,660,0,51.57,221.11,10,0,0,0,0,0,M3,C,,,0.692640367,
468206,110,0,845,TRUE,2016/2/19,2021/3/4,14,6,4,6,48,1,ES,3190,955,62.55,60,181.47,7,3,3,0,3,MoreThan5Years,15To25Years,1,1,0,903,0,0,0,0,0,903,2,850,1,20.1,371.53,4,0,0,0,0,0,M2,B,,,0.611234226,2016/6/21
468210,2850,150,1990,TRUE,2016/2/19,2021/10/20,14,6,1,3,42,1,EE,7440,4990,43.26,48,344.29,7,3,1,1,3,MoreThan5Years,15To25Years,7,7,550,0,50,0,0,0,0,600,2,310,1,57.38,5.71,18,0,0,0,0,0,,,,900,0.421538274,2017/2/6
467519,1315,0,850,TRUE,2016/2/19,2021/3/15,14,6,3,4,24,0,FI,3720,2165,44.65,60,188.4,0,3,3,0,2,UpTo1Year,2To5Years,17,2,460,0,0,820,0,0,0,1280,2,550,0,18.62,541.6,13,0,0,0,0,0,,,RL2,,0.412241383,
468780,1115,0,1010,FALSE,2016/2/19,2019/3/6,12,6,1,4,27,0,FI,2125,2125,44.08,36,111.95,7,3,2,0,3,TrialPeriod,2To5Years,6,4,1880,0,0,0,0,0,0,1880,2,603.47,0,8.05,1164.58,6,1,1060,114.41,0,0,,,RL2,,0.406894803,
465189,770,0,915,TRUE,2016/2/19,2020/2/4,18,6,3,6,31,1,ES,2230,1685,47.19,48,108.86,7,4,3,0,3,MoreThan5Years,10To15Years,15,3,940,0,0,0,0,0,0,940,2,445,0,21.69,386.14,26,0,0,0,0,0,M2,B,,,0.398684402,2018/2/20
469204,1930,195,0,TRUE,2016/2/19,2019/12/16,11,6,1,1,22,0,EE,2125,2125,39.01,24,133.49,7,4,3,0,3,UpTo2Years,2To5Years,3,6,400,0,0,0,0,0,500,900,2,289,0,16.94,477.51,10,0,0,0,0,0,,,,1000,0.397321981,
469412,530,0,0,TRUE,2016/2/19,2019/3/11,12,6,1,1,41,0,EE,530,530,30.74,36,23.86,7,4,2,1,3,MoreThan5Years,15To25Years,7,6,600,0,0,0,0,0,0,600,2,282,0,9.31,294.14,10,0,0,0,0,0,,,,1000,0.2308188,
469666,0,530,0,TRUE,2016/2/19,2016/9/12,16,6,3,1,36,0,EE,530,530,26.25,6,96.36,2,4,1,2,3,MoreThan5Years,5To10Years,1,8,1200,0,0,0,0,0,0,1200,2,580,0,8.03,523.64,10,0,0,0,0,0,,,,1000,0.207858223,
467026,9215,50,1365,TRUE,2016/2/19,2017/1/2,11,6,3,4,47,0,FI,10630,10630,28.26,60,355.68,0,5,1,3,3,UpTo4Years,15To25Years,17,4,5101,0,366,0,0,0,0,5467,4,3340,0,37.6,1771.32,1,0,0,0,0,0,,,RL1,,0.204665333,
467790,7310,275,2715,TRUE,2016/2/19,2020/4/17,15,6,4,1,26,0,EE,10630,10300,27.46,60,350.56,7,2,2,2,3,UpTo2Years,2To5Years,6,4,650,0,0,0,0,0,0,650,4,542,2,60.09,9.44,17,0,0,0,0,0,,,,1000,0.197040552,2017/9/1
469592,1605,200,0,FALSE,2016/2/19,2021/6/21,11,6,4,3,40,0,EE,1805,1805,20.96,36,71.88,0,4,2,0,3,UpTo2Years,5To10Years,6,6,722,0,0,0,0,0,0,722,4,607.35,0,59.45,42.77,20,2,6100,3979.52,6500,2,,,,1000,0.126304068,2018/7/6
469123,1710,485,995,FALSE,2016/2/19,2023/1/12,4,6,3,1,49,0,EE,3190,3190,21.51,60,94.13,7,4,2,0,3,UpTo2Years,15To25Years,8,2,1100,0,0,0,0,0,0,1100,3,494.53,0,23.51,511.34,10,3,7590,3972.99,2000,1,,,,1000,0.12360428,
469159,2105,185,900,TRUE,2016/2/19,2021/3/15,8,6,1,1,47,1,EE,3190,3190,20.95,60,93.12,2,4,1,2,4,UpTo5Years,10To15Years,18,9,1800,0,120,80,0,0,0,2000,5,1558,0,4.66,348.88,15,0,0,0,0,0,,,,1000,0.114885928,
469582,530,0,0,FALSE,2016/2/19,2021/3/11,11,6,1,1,37,1,EE,530,530,20.61,60,15.37,2,4,1,1,3,MoreThan5Years,15To25Years,7,8,820,0,45,0,0,0,0,865,4,551.86,0,10.66,297.77,11,2,2100,1942.24,0,0,,,,1000,0.111607371,
468070,2545,35,835,FALSE,2016/2/19,2021/3/15,14,6,4,4,27,1,FI,4250,3415,17.38,60,151.64,6,3,2,1,3,UpTo4Years,5To10Years,17,1,0,0,95,0,1648,0,0,1743,3,723.86,0,12.54,867.5,15,1,2125,204.74,0,0,,,RL2,,9.61E-02,
468734,1440,215,1535,TRUE,2016/2/19,2021/3/18,5,6,4,1,40,0,EE,3190,3190,17.96,60,87.85,3,4,4,0,5,UpTo3Years,15To25Years,7,2,1040,0,0,0,0,0,0,1040,2,352,0,12.29,600.15,18,0,0,0,0,0,,,,1000,9.22E-02,
469402,1060,0,0,TRUE,2016/2/19,2016/9/16,11,6,4,1,35,0,EE,1060,1060,14.26,6,190.94,3,5,2,2,3,UpTo2Years,10To15Years,7,8,0,0,0,0,1169,0,0,1169,5,864,0,30.36,114.06,16,0,0,0,0,0,,,,1000,6.17E-02,
469652,530,0,0,FALSE,2016/2/19,2021/3/8,15,6,3,1,48,1,EE,530,530,13.65,60,13.39,8,5,4,1,3,UpTo5Years,15To25Years,1,8,1232,0,0,0,0,0,0,1232,5,691.4,0,7.78,527.21,6,5,3930,2924.81,500,1,,,,1000,0.039269054,
469318,1260,230,2015,TRUE,2016/2/20,2021/3/15,14,7,1,1,25,0,EE,3505,3505,40.82,60,110.62,4,5,3,0,4,UpTo4Years,2To5Years,10,2,700,0,0,0,0,0,0,700,1,250,0,15.8,339.38,15,0,0,0,0,0,,,,1000,0.361122976,
468772,205,0,925,TRUE,2016/2/22,2020/3/2,14,2,4,6,38,1,ES,6375,1130,68.46,48,404.77,8,3,3,0,3,UpTo4Years,5To10Years,17,4,1263,0,0,0,0,0,0,1263,3,1218,1,43.13,340.23,1,0,0,0,0,0,M1,C,,,0.750728941,
468262,190,0,800,TRUE,2016/2/22,2021/3/1,14,2,1,6,25,1,ES,1595,990,73.29,60,100.77,7,3,3,0,3,UpTo1Year,2To5Years,9,3,700,0,0,0,0,0,100,800,2,400,0,18.85,299.23,1,0,0,0,0,0,M5,B,,,0.692640367,2016/6/20
468464,205,0,820,TRUE,2016/2/22,2019/2/26,14,2,3,6,32,1,ES,3190,1025,61.44,36,202.68,3,5,1,0,3,UpTo3Years,10To15Years,4,7,936,0,0,0,0,0,0,936,2,565,0,21.65,168.32,26,0,0,0,0,0,M5,C,,,0.591689108,2016/6/10
466690,305,0,810,TRUE,2016/2/22,2021/3/1,16,2,3,6,29,1,ES,3190,1115,59.08,60,173.27,4,5,3,0,3,MoreThan5Years,5To10Years,1,1,1022,0,0,0,0,0,0,1022,1,350,0,16.95,498.73,1,0,0,0,0,0,M1,B,,,0.528076411,
470583,170,890,0,FALSE,2016/2/22,2021/5/27,17,2,3,1,27,1,EE,1060,1060,43.02,48,48.89,7,4,2,0,3,UpTo3Years,10To15Years,13,2,1800,0,0,0,0,0,0,1800,2,823.68,0,18.48,927.43,26,1,8500,1939.65,0,0,,,,1000,0.438409358,
469372,725,0,1400,FALSE,2016/2/22,2021/3/12,18,2,3,4,28,0,FI,2125,2125,44.26,60,93.05,7,3,3,0,3,MoreThan5Years,5To10Years,2,4,2150,0,0,0,0,0,0,2150,4,902.26,0,16.29,1154.69,12,1,1595,217.76,0,0,,,RL2,,0.406894803,
470507,485,75,290,FALSE,2016/2/22,2021/3/18,17,2,4,3,23,0,EE,850,850,40.74,60,35.19,0,4,3,0,3,UpTo2Years,2To5Years,3,2,550,0,0,0,0,0,0,550,5,584.86,1,38.92,85.95,18,2,2200,1231,900,1,,,,700,0.39808419,
469583,740,0,0,TRUE,2016/2/22,2017/3/15,16,2,1,1,27,0,EE,740,740,34.85,12,70.81,2,3,3,0,3,UpTo1Year,5To10Years,6,2,1000,0,0,0,0,0,0,1000,2,350,0,12.08,579.19,15,0,0,0,0,0,,,,1000,0.338603136,
470422,1485,0,0,TRUE,2016/2/22,2016/12/12,13,2,4,1,27,0,EE,1485,1485,31.66,9,190.75,7,2,1,2,3,UpTo2Years,5To10Years,3,3,667,0,0,0,0,0,0,667,2,400,0,51.09,76.25,11,0,0,0,0,0,,,,800,0.315419756,
469577,530,0,0,TRUE,2016/2/22,2017/9/15,16,2,4,1,23,1,EE,530,530,31.93,18,37.94,6,3,2,1,3,UpTo2Years,2To5Years,7,2,370,0,50,0,0,0,0,420,4,358,0,34.75,24.06,15,0,0,0,0,0,,,,1000,0.303067039,
469671,0,530,0,TRUE,2016/2/22,2016/9/12,23,2,3,1,41,1,EE,530,530,26.94,6,96.55,5,5,3,1,3,MoreThan5Years,15To25Years,16,1,1000,0,0,0,0,0,0,1000,1,300,0,9.66,603.45,10,0,0,0,0,0,,,,1000,0.218192787,
469632,2655,0,0,TRUE,2016/2/22,2021/9/20,11,2,1,1,42,0,EE,2655,2655,29.34,60,71.92,3,5,2,0,5,MoreThan5Years,10To15Years,12,1,0,0,0,0,0,0,1200,1200,3,689,0,5.99,439.08,20,0,0,0,0,0,,,,1000,0.205176305,
470456,3190,0,0,FALSE,2016/2/22,2021/3/5,12,2,4,4,66,0,FI,3190,3190,22.77,60,96.42,0,3,4,0,6,MoreThan5Years,MoreThan25Years,10,1,0,2755,0,0,0,0,0,2755,18,3092.65,2,63.28,185.53,5,1,3000,530.8,0,0,,,RL1,,0.151575946,2016/10/21
469987,530,0,0,TRUE,2016/2/22,2019/9/20,16,2,4,1,38,0,EE,530,530,21.68,24,27.69,2,4,2,2,3,UpTo5Years,10To15Years,10,3,535,0,0,0,0,0,0,535,6,402,0,33.59,105.31,10,0,0,0,0,0,,,,900,0.14622642,2017/4/4
469180,2895,360,3120,FALSE,2016/2/22,2021/3/8,16,2,4,1,31,0,EE,6375,6375,15.56,60,167.35,3,4,3,0,5,UpTo2Years,10To15Years,6,1,500,0,0,0,0,0,0,500,2,461,1,33.47,82.65,6,2,8000,8782.44,3000,1,,,,1000,6.86E-02,
469124,105,0,745,TRUE,2016/2/23,2017/11/2,11,3,1,6,38,0,ES,850,850,79.32,48,54.09,3,5,1,1,4,MoreThan5Years,15To25Years,1,1,2400,0,0,0,0,0,150,2550,1,765,0,2.12,1730.91,1,0,0,0,0,0,M4,AA,,,0.8303457,
470031,1245,95,785,TRUE,2016/2/23,2019/10/14,5,3,3,1,33,0,EE,2125,2125,39.07,24,133.56,4,4,3,0,3,UpTo4Years,10To15Years,15,2,700,0,0,0,0,0,0,700,2,325,0,29.79,241.44,12,0,0,0,0,0,,,,600,0.421235541,2016/9/28
469934,530,0,0,TRUE,2016/2/23,2019/3/5,13,3,1,1,28,1,EE,530,530,38.02,36,27.21,4,5,2,0,3,UpTo5Years,5To10Years,16,1,800,0,0,0,0,0,0,800,2,375,0,19.03,397.79,5,0,0,0,0,0,,,,600,0.334428033,
470577,1865,500,825,TRUE,2016/2/23,2019/3/4,15,3,3,1,49,0,EE,3190,3190,22.3,36,117.18,0,5,1,2,3,MoreThan5Years,15To25Years,13,1,1500,0,0,0,0,0,0,1500,5,1020,0,45.81,362.82,2,0,0,0,0,0,,,,1000,0.136077368,
471157,1985,290,1445,TRUE,2016/2/23,2017/4/10,19,3,4,1,28,1,EE,3720,3720,21.04,36,148.29,2,5,3,0,3,UpTo3Years,5To10Years,15,4,1140,0,0,0,0,0,0,1140,1,342,0,13.01,649.71,5,0,0,0,0,0,,,,1000,0.127181803,
469796,2300,35,0,FALSE,2016/2/23,2021/3/17,21,3,1,3,41,1,EE,2335,2335,18.81,60,63.54,8,2,4,0,3,UpTo5Years,10To15Years,3,1,1200,0,0,0,0,0,0,1200,5,612.8,0,19.7,523.66,17,1,1000,466.53,0,0,,,,1000,9.48E-02,
468625,1845,520,290,TRUE,2016/2/23,2021/3/15,16,3,4,3,33,0,EE,2655,2655,17.96,60,73.11,2,4,1,2,3,UpTo1Year,10To15Years,6,1,842,0,0,0,0,0,0,842,4,746,0,40.04,22.89,15,0,0,0,0,0,,,,1000,9.22E-02,
470969,1750,530,375,TRUE,2016/2/23,2021/3/15,16,3,4,1,51,1,EE,2655,2655,14.55,60,68.28,2,4,3,0,3,MoreThan5Years,MoreThan25Years,16,1,600,160,0,0,0,0,0,760,2,460,0,36.62,231.72,15,0,0,0,0,0,,,,1000,5.42E-02,
469716,1280,1375,0,FALSE,2016/2/23,2021/3/10,11,3,4,1,35,1,EE,2655,2655,12.68,60,65.73,2,5,3,0,3,MoreThan5Years,10To15Years,15,9,1413,0,0,0,0,0,0,1413,4,826,0,11.45,521.27,10,2,5400,7356.7,0,0,,,,1000,2.87E-02,
468717,165,0,810,TRUE,2016/2/24,2016/10/3,14,4,3,6,40,1,ES,4250,975,73.16,48,284.39,7,5,1,2,3,MoreThan5Years,10To15Years,10,4,1100,0,0,0,0,0,0,1100,2,406,0,30.94,409.61,1,0,0,0,0,0,M4,C,,,0.774588701,
469594,185,0,1015,FALSE,2016/2/24,2019/3/4,14,4,1,6,59,1,ES,2125,1200,62.86,36,136.98,2,5,1,0,4,MoreThan5Years,15To25Years,16,1,1000,0,0,0,0,0,0,1000,1,350,0,13.7,513.02,3,2,2200,2909.8,0,0,M4,B,,,0.582847861,
469743,60,0,575,FALSE,2016/2/24,2018/3/15,0,4,3,6,34,0,ES,635,635,55.29,18,53.14,4,5,3,0,3,UpTo5Years,10To15Years,17,3,904,0,0,0,0,0,0,904,5,605.57,0,34.15,245.29,2,3,3180,1660.08,0,0,M5,C,,,0.581267457,
471762,1395,55,145,TRUE,2016/2/24,2019/6/17,19,4,1,1,31,0,EE,1595,1595,33.69,36,74.43,0,4,3,0,3,UpTo1Year,LessThan2Years,9,7,800,0,0,0,0,0,0,800,3,380,0,25.55,345.57,15,0,0,0,0,0,,,,1000,0.270619555,
470838,2420,5,765,FALSE,2016/2/24,2021/3/5,14,4,3,4,50,1,FI,3190,3190,28.44,60,107.08,7,2,1,1,3,MoreThan5Years,15To25Years,17,4,1537,0,95,0,0,0,0,1632,9,1490.53,0,67.26,34.39,5,1,1000,348.55,0,0,,,RL2,,0.206741915,
470965,2810,75,2430,FALSE,2016/2/24,2018/3/2,5,4,1,4,41,0,FI,5315,5315,25.46,24,296.41,2,3,3,0,6,MoreThan5Years,MoreThan25Years,7,1,1100,1100,0,0,0,0,0,2200,3,1011.93,0,29.47,891.66,2,1,3000,2264.91,0,0,,,RL2,,0.192569748,2017/4/18
470822,1060,0,0,FALSE,2016/2/24,2017/9/15,12,4,1,1,29,0,EE,1060,1060,25.92,18,68.65,6,4,3,0,3,UpTo4Years,10To15Years,8,2,1800,0,0,0,0,0,0,1800,1,540,0,3.81,1191.35,15,2,5800,7082.66,0,0,,,,1000,0.187745922,
471378,1360,155,80,FALSE,2016/2/24,2023/9/15,20,4,1,1,33,1,EE,1595,1595,22.71,60,48.16,4,5,2,0,5,UpTo3Years,10To15Years,12,1,1000,0,0,0,0,0,500,1500,4,815.73,0,9.99,636.11,10,1,4000,2468.86,0,0,,,,1000,0.132235778,
469189,175,0,925,FALSE,2016/2/25,2021/11/15,11,5,1,6,33,0,ES,2655,1100,61.62,24,200.69,4,3,3,0,4,UpTo1Year,10To15Years,11,2,900,0,0,0,0,0,0,900,2,429.79,0,31.16,269.52,1,1,1910,254.55,0,0,M4,B,,,0.651133688,
469775,210,0,1920,TRUE,2016/2/25,2016/6/8,16,5,3,6,40,0,ES,2550,2130,54.7,3,934.18,6,3,4,1,3,UpTo1Year,15To25Years,8,3,2000,0,0,0,0,0,0,2000,1,600,0,46.71,465.82,8,0,0,0,0,0,M3,C,,,0.610660988,
470424,305,0,810,TRUE,2016/2/25,2021/10/15,14,5,4,6,22,0,ES,4675,1115,54.28,60,237.59,2,4,3,0,2,UpTo3Years,2To5Years,9,3,844,0,0,0,0,0,0,844,4,653,1,40.35,153.41,12,0,0,0,0,0,M2,B,,,0.49350677,2017/1/31
467018,1265,90,1835,TRUE,2016/2/25,2021/9/10,15,5,1,1,36,1,EE,3190,3190,43.68,60,105.14,7,2,3,1,3,UpTo5Years,LessThan2Years,1,1,600,0,50,0,0,0,0,650,1,250,0,16.18,294.86,5,0,0,0,0,0,,,,1000,0.406706923,
470162,1280,15,1350,TRUE,2016/2/25,2018/7/16,14,5,1,1,31,0,EE,10630,2645,43.68,60,350.37,3,3,2,1,5,UpTo2Years,10To15Years,9,3,0,0,0,0,0,0,2000,2000,5,920,0,33.52,729.63,15,0,0,0,0,0,,,,1000,0.406706923,
470244,1805,290,1615,FALSE,2016/2/25,2021/3/22,17,5,1,1,30,0,EE,6375,3710,43.53,60,275.97,3,4,3,1,5,MoreThan5Years,5To10Years,1,7,700,0,0,0,0,0,2000,2700,3,1012.46,0,17.72,1411.57,20,1,2100,1644.39,0,0,,,,1000,0.40422658,
470589,2785,40,2490,TRUE,2016/2/25,2022/5/27,10,5,4,1,25,1,EE,5315,5315,38.8,60,213.27,0,4,3,0,3,UpTo5Years,2To5Years,7,7,550,0,0,0,0,0,0,550,6,596,2,49.87,25.73,25,0,0,0,0,0,,,,700,0.364005435,2017/12/12
471874,530,0,0,TRUE,2016/2/25,2016/6/10,12,5,1,1,22,1,EE,530,530,36.36,18,39.78,0,4,2,1,3,UpTo2Years,2To5Years,3,1,0,0,50,0,430,0,0,480,2,315,0,21.83,125.22,10,0,0,0,0,0,,,,1000,0.347771751,
